year,subject,position,school_id,school_name,slug,city,voivodeship,score,voivodeship_position,voivodeship_total,is_public
2024,mathematics,104,019c23d9-f91c-7724-b746-258e3d238951,SZKOŁA PODSTAWOWA NR 57 IM. GEN. WŁADYSŁAWA ANDERSA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-57-im-gen-wladyslawa-andersa-w-gdansku-15431,Gdańsk,POMORSKIE,41.78,388,604,True
2024,mathematics,105,019c23d8-a94f-7be1-9898-adc01a806e7d,SZKOŁA PODSTAWOWA NR 11 IM. BOHATERÓW ZAŁOGI ORP GROM,gdynia/szkola-podstawowa/szkola-podstawowa-nr-11-im-bohaterow-zalogi-orp-grom-6970,Gdynia,POMORSKIE,41.45,394,604,True
2024,mathematics,106,019c23da-2000-7339-9fe0-e64502f79156,SZKOŁA PODSTAWOWA NR 88 IM. DANIELA GABRIELA FAHRENHEITA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-88-im-daniela-gabriela-fahrenheita-w-gdansku-16374,Gdańsk,POMORSKIE,41.14,398,604,True
2024,mathematics,107,019c23a3-70e8-7c0e-af43-3222d4fabbed,SZKOŁA PODSTAWOWA NR 21 IM. LUDZI MORZA I MARZEŃ W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-21-im-ludzi-morza-i-marzen-w-gdyni-4342,Gdynia,POMORSKIE,40.31,416,604,True
2024,mathematics,108,019c23a3-70f8-75de-8860-8173575c4202,SZKOŁA PODSTAWOWA NR 33 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-33-im-obroncow-kepy-oksywskiej-4369,Gdynia,POMORSKIE,38.92,440,604,True
2024,mathematics,109,019c23d8-fd9d-744e-9f82-5950635e30d5,SZKOŁA PODSTAWOWA NR 40 IM. KPT. LEONIDA TELIGI W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-40-im-kpt-leonida-teligi-w-gdansku-9081,Gdańsk,POMORSKIE,38.29,448,604,True
2024,mathematics,110,019c23da-2801-7317-a118-0261767bd083,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11- SZKOŁA PODSTAWOWA NR 61 IM. JÓZEFA WYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-11-szkola-podstawowa-nr-61-im-jozefa-wybickiego-w-gdansku-16564,Gdańsk,POMORSKIE,37.5,454,604,True
2024,mathematics,111,019c23da-282c-7c40-8042-3e6d22bcad3e,SZKOŁA PODSTAWOWA NR 62 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-62-w-gdansku-16641,Gdańsk,POMORSKIE,34.57,481,604,True
2024,mathematics,112,019c23da-ae03-724a-85aa-1dc846c7c42b,SZKOŁA PODSTAWOWA NR 65 IM. ALFA LICZMAŃSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-65-im-alfa-liczmanskiego-w-gdansku-19820,Gdańsk,POMORSKIE,33.85,486,604,True
2024,mathematics,113,019c23da-0a47-79b7-8d48-cb89702169f5,SZKOŁA PODSTAWOWA NR 59 IM. I DYWIZJI PANCERNEJ GEN. STANISŁAWA MACZKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-59-im-i-dywizji-pancernej-gen-stanislawa-maczka-w-gdansku-15831,Gdańsk,POMORSKIE,33.67,488,604,True
2024,mathematics,114,019c23d9-12c5-7174-806b-5519c4e30380,SZKOŁA PODSTAWOWA NR 56 IM. ANDRZEJA STRUGA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-56-im-andrzeja-struga-w-gdansku-9704,Gdańsk,POMORSKIE,32,504,604,True
2024,mathematics,115,019c23d9-eba1-7f39-bab8-3a23a758f192,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7 SZKOŁA PODSTAWOWA NR 55 IM. JANA HEWELIUSZA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-7-szkola-podstawowa-nr-55-im-jana-heweliusza-w-gdansku-15122,Gdańsk,POMORSKIE,32,504,604,True
2024,mathematics,116,019c23dc-1811-7223-957c-286dc340975f,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 87,gdansk/szkola-podstawowa/zespol-ksztalcenia-podstawowego-i-przedszkolnego-nr-1-w-gdansku-szkola-podstawowa-nr-87-29329,Gdańsk,POMORSKIE,32,504,604,True
2024,mathematics,117,019c23d9-1ebc-7f7f-8e28-6fd73a5690e0,SZKOŁA PODSTAWOWA NR 21 IM. KPT. Ż. W. OLGIERDA BORCHARDTA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-21-im-kpt-z-w-olgierda-borchardta-w-gdansku-10067,Gdańsk,POMORSKIE,31.71,512,604,True
2024,mathematics,118,019c23d8-b206-7f8a-bf08-fb2a039dbb74,SZKOŁA PODSTAWOWA NR 31 IM. SYNÓW PUŁKU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-31-im-synow-pulku-7112,Gdynia,POMORSKIE,30.8,519,604,True
2024,mathematics,119,019c23a3-70b9-7839-89f4-5c8c3b97c69d,SZKOŁA PODSTAWOWA NR 10 IM. EUGENIUSZA KWIATKOWSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-10-im-eugeniusza-kwiatkowskiego-4300,Gdynia,POMORSKIE,28.39,544,604,True
2024,mathematics,120,019c23dc-d556-7fff-be9c-9054842b9126,SZKOŁA PODSTAWOWA SPECJALNA NR 28,gdansk/szkola-podstawowa/szkola-podstawowa-specjalna-nr-28-39066,Gdańsk,POMORSKIE,27.08,555,604,True
2024,mathematics,121,019c23d9-2b49-7cd5-adb2-cca317fb715b,SZKOŁA PODSTAWOWA NR 16 IM. WŁADYSŁAWA BRONIEWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-16-im-wladyslawa-broniewskiego-w-gdansku-10294,Gdańsk,POMORSKIE,25.6,565,604,True
2024,mathematics,122,019c23d9-4d0e-782d-8261-01f1fb99f1ce,SZKOŁA PODSTAWOWA NR 49 IM. KS. BRONISŁAWA KOMOROWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-49-im-ks-bronislawa-komorowskiego-w-gdansku-11179,Gdańsk,POMORSKIE,24.8,568,604,True
2024,mathematics,123,019c23e6-360d-759c-84e6-ceea1e717cdf,"PUBLICZNA SZKOŁA PODSTAWOWA ""OLIMPIJCZYK"" W GDAŃSKU Z ODDZIAŁAMI SPORTOWYMI",gdansk/szkola-podstawowa/publiczna-szkola-podstawowa-olimpijczyk-w-gdansku-z-oddzialami-sportowymi-133053,Gdańsk,POMORSKIE,24.73,569,604,True
2025,mathematics,1,019c23df-42af-7f75-a61d-e7cab4b0088e,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""SOKRATES""",gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-sokrates-66309,Gdańsk,POMORSKIE,93,1,649,False
2025,mathematics,2,019c23e4-0df5-72c8-8d0a-f60a60b1d6aa,FREGATA SZKOŁA PODSTAWOWA DLA DZIEWCZĄT,gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-dziewczat-119762,Gdańsk,POMORSKIE,91.62,2,649,False
2025,mathematics,3,019c23c2-5015-788a-b0d6-d50600a116f4,PIERWSZA SZKOŁA SPOŁECZNA PODSTAWOWA IM.DZIECI ZJEDNOCZONEJ EUROPY,gdynia/szkola-podstawowa/pierwsza-szkola-spoleczna-podstawowa-im-dzieci-zjednoczonej-europy-5959,Gdynia,POMORSKIE,89.13,4,649,False
2025,mathematics,4,019c23e1-6bad-7a57-91d1-e87f5608fb63,I SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/i-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86148,Gdańsk,POMORSKIE,88.13,5,649,False
2025,mathematics,5,019c23dd-3a9e-7e6f-80ef-4d360046bc2a,"PODSTAWOWA SZKOŁA SPOŁECZNA ""NIEDŹWIEDNIK""",gdansk/szkola-podstawowa/podstawowa-szkola-spoleczna-niedzwiednik-43412,Gdańsk,POMORSKIE,87.7,6,649,False
2025,mathematics,6,019c23a3-7a25-7a48-9035-f6ee0586e79e,SZKOŁA PODSTAWOWA NR 18 IM. KORNELA MAKUSZYŃSKIEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-18-im-kornela-makuszynskiego-4563,Gdynia,POMORSKIE,87.21,7,649,True
2025,mathematics,7,019c23dc-4f7e-7b00-893f-76a6c05182cb,"""FREGATA"" SZKOŁA PODSTAWOWA DLA CHŁOPCÓW",gdansk/szkola-podstawowa/fregata-szkola-podstawowa-dla-chlopcow-30613,Gdańsk,POMORSKIE,86.82,8,649,False
2025,mathematics,8,019c23e1-616e-74f1-adca-e1dedbc7bfcc,GDAŃSKIE SZKOŁY AUTONOMICZNE GDAŃSKA AUTONOMICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/gdanskie-szkoly-autonomiczne-gdanska-autonomiczna-szkola-podstawowa-85999,Gdańsk,POMORSKIE,85.75,10,649,False
2025,mathematics,9,019c23e6-8743-7bcc-93e1-e404525427ad,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-jana-pawla-ii-w-gdyni-263021,Gdynia,POMORSKIE,83.33,11,649,True
2025,mathematics,10,019c23e1-702a-7a7b-ac88-3904f32de525,KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. KAZIMIERZA W GDAŃSKU,gdansk/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-kazimierza-w-gdansku-86270,Gdańsk,POMORSKIE,83.25,12,649,False
2025,mathematics,11,019c23e0-a250-77d3-9f40-51c0eb31bc45,NOWY ŚWIAT NIEPUBLICZNA SZKOŁA PODSTAWOWA,gdansk/szkola-podstawowa/nowy-swiat-niepubliczna-szkola-podstawowa-80448,Gdańsk,POMORSKIE,82.18,13,649,False
2025,mathematics,12,019c23e6-96ba-7889-a06a-b4d79d97175a,CHRZEŚCIJAŃSKA SZKOŁA MONTESSORI NR 2,gdansk/szkola-podstawowa/chrzescijanska-szkola-montessori-nr-2-263516,Gdańsk,POMORSKIE,81,14,649,False
2025,mathematics,13,019c23d9-40aa-7f43-9c99-6ba57bfa4d05,"PRYWATNA SZKOŁA PODSTAWOWA ""LIBER""",gdynia/szkola-podstawowa/prywatna-szkola-podstawowa-liber-10829,Gdynia,POMORSKIE,80,15,649,False
2025,mathematics,14,019c23e1-7546-7a86-9791-e2c8d2fa541c,III SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/iii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86458,Gdańsk,POMORSKIE,79.94,16,649,False
2025,mathematics,15,019c23e1-6b8c-747d-b86a-71d4163a5729,II SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,gdansk/szkola-podstawowa/ii-spoleczna-szkola-podstawowa-spolecznego-towarzystwa-oswiatowego-86125,Gdańsk,POMORSKIE,79.64,17,649,False
2025,mathematics,16,019c23e1-7027-749c-bb81-1e9b35e222db,SZKOŁA PODSTAWOWA IM. ŚW. JANA DE LA SALLE,gdansk/szkola-podstawowa/szkola-podstawowa-im-sw-jana-de-la-salle-86264,Gdańsk,POMORSKIE,79.47,18,649,False
2025,mathematics,17,019c23e2-10a9-7973-9adf-79949fc7bf33,AMERYKAŃSKA SZKOŁA PODSTAWOWA Z WYKŁADOWYM JĘZYKIEM ANGIELSKIM,gdynia/szkola-podstawowa/amerykanska-szkola-podstawowa-z-wykladowym-jezykiem-angielskim-90298,Gdynia,POMORSKIE,78.6,20,649,False
2025,mathematics,18,019c23df-0382-744f-9214-164cfe6ca861,KATOLICKA SZKOŁA PODSTAWOWA IM ŚW. RODZINY W GDYNI,gdynia/szkola-podstawowa/katolicka-szkola-podstawowa-im-sw-rodziny-w-gdyni-62306,Gdynia,POMORSKIE,78.39,21,649,True
2025,mathematics,19,019c23e6-8232-73bf-b6e1-7a35421bad2a,GDAŃSKA SZKOŁA PODSTAWOWA LINGWISTA IM. HYMNU NARODOWEGO,gdansk/szkola-podstawowa/gdanska-szkola-podstawowa-lingwista-im-hymnu-narodowego-262904,Gdańsk,POMORSKIE,76.56,22,649,False
2025,mathematics,20,019c23dc-d559-74be-95fd-718e8de6e0c7,SZKOŁA PODSTAWOWA NR 48 IM. GEN. JÓZEFA HALLERA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-48-im-gen-jozefa-hallera-w-gdansku-39070,Gdańsk,POMORSKIE,76.11,23,649,True
2025,mathematics,21,019c23e6-684d-706a-997d-2aa66781268f,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 SZKOŁA PODSTAWOWA NR 33 IM. STEFANA BANACHA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkol-ogolnoksztalcacych-nr-2-szkola-podstawowa-nr-33-im-stefana-banacha-w-gdansku-262215,Gdańsk,POMORSKIE,74.55,29,649,True
2025,mathematics,22,019c23a3-75b0-7d7e-86dd-3343db3b43a5,SZKOŁA PODSTAWOWA NR 34 Z ODDZIAŁAMI INTEGRACYJNYMI IM. LEONIDA TELIGI,gdynia/szkola-podstawowa/szkola-podstawowa-nr-34-z-oddzialami-integracyjnymi-im-leonida-teligi-4419,Gdynia,POMORSKIE,74.11,31,649,True
2025,mathematics,23,019c23dd-003a-7b91-bef7-d4aa330ccd8f,PODSTAWOWA SZKOŁA GEDANENSIS,gdansk/szkola-podstawowa/podstawowa-szkola-gedanensis-41069,Gdańsk,POMORSKIE,73.4,32,649,False
2025,mathematics,24,019c23d9-389c-7d45-a285-0c4572f7f969,SZKOŁA PODSTAWOWA NR 24 IM. GUSTAWA MORCINKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-24-im-gustawa-morcinka-w-gdansku-10634,Gdańsk,POMORSKIE,73.19,33,649,True
2025,mathematics,25,019c23a3-638e-77f5-a650-11ec5780f3a1,SZKOŁA PODSTAWOWA NR 20 IM. 2 MORSKIEGO PUŁKU STRZELCÓW,gdynia/szkola-podstawowa/szkola-podstawowa-nr-20-im-2-morskiego-pulku-strzelcow-4053,Gdynia,POMORSKIE,73.13,34,649,True
2025,mathematics,26,019c23e6-44e2-71ff-9942-036eed85be55,SZKOŁA PODSTAWOWA JEZUITÓW Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ŚW. STANISŁAWA KOSTKI W GDYNI,gdynia/szkola-podstawowa/szkola-podstawowa-jezuitow-z-oddzialami-dwujezycznymi-im-sw-stanislawa-kostki-w-gdyni-133486,Gdynia,POMORSKIE,73,35,649,False
2025,mathematics,27,019c23dc-0ac6-7b9c-beca-c8c521f0c7d0,NIEPUBLICZNA POLSKO-BRYTYJSKA SZKOŁA PODSTAWOWA NR 1,gdansk/szkola-podstawowa/niepubliczna-polsko-brytyjska-szkola-podstawowa-nr-1-28757,Gdańsk,POMORSKIE,72.3,36,649,False
2025,mathematics,28,019c23a3-70d2-7755-a470-e426e5a2be3f,SZKOŁA PODSTAWOWA NR 26 IM. ŻOŁNIERZY ARMII KRAJOWEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-26-im-zolnierzy-armii-krajowej-4319,Gdynia,POMORSKIE,71.31,40,649,True
2025,mathematics,29,019c23e4-e46e-77cd-9898-1265e6b8e72a,"SZKOŁA PODSTAWOWA TOWARZYSTWA EDUKACYJNEGO ""VIZJA""",gdansk/szkola-podstawowa/szkola-podstawowa-towarzystwa-edukacyjnego-vizja-125174,Gdańsk,POMORSKIE,71.2,41,649,False
2025,mathematics,30,019c23d9-0a68-79f6-a021-c13fdb35a980,SZKOŁA PODSTAWOWA NR 44 IM. ADAMA MICKIEWICZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-44-im-adama-mickiewicza-w-gdansku-9480,Gdańsk,POMORSKIE,70.69,43,649,True
2025,mathematics,31,019c23a3-70c6-7bb5-a755-019f996cf421,SZKOŁA PODSTAWOWA NR 17 IM. WICEADM. JÓZEFA UNRUGA,gdynia/szkola-podstawowa/szkola-podstawowa-nr-17-im-wiceadm-jozefa-unruga-4307,Gdynia,POMORSKIE,70.44,44,649,True
2025,mathematics,32,019c23e2-287c-7ccd-8fc1-96afe989471e,GDYŃSKA SZKOŁA SPOŁECZNA,gdynia/szkola-podstawowa/gdynska-szkola-spoleczna-90963,Gdynia,POMORSKIE,69.58,45,649,False
2025,mathematics,33,019c23d9-eba1-7f39-bab8-3a23a9c4095f,SZKOŁA PODSTAWOWA NR 1 IM. MARIUSZA ZARUSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-1-im-mariusza-zaruskiego-w-gdansku-15124,Gdańsk,POMORSKIE,69.54,46,649,True
2025,mathematics,34,019c23df-d124-73b5-88a5-48d994aa5d99,BRITISH INTERNATIONAL SCHOOL GDAŃSK - SZKOLA PODSTAWOWA,gdansk/szkola-podstawowa/british-international-school-gdansk-szkola-podstawowa-71958,Gdańsk,POMORSKIE,68.71,50,649,False
2025,mathematics,35,019c23e6-822b-71e3-aeb7-37bd77f77703,NIEPUBLICZNA SZKOŁA PODSTAWOWA THINKING ZONE W GDAŃSKU,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-thinking-zone-w-gdansku-262876,Gdańsk,POMORSKIE,68,52,649,False
2025,mathematics,36,019c23d9-2b63-75d2-adec-34a0b4117138,SZKOŁA PODSTAWOWA NR 47 IM. KASZUBSKIEJ BRYGADY WOP W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-47-im-kaszubskiej-brygady-wop-w-gdansku-10347,Gdańsk,POMORSKIE,67.86,53,649,True
2025,mathematics,37,019c23e6-051e-7701-88cc-d1057025f38f,MORSKA SZKOŁA PODSTAWOWA IM. ALEKSANDRA DOBY W GDAŃSKU,gdansk/szkola-podstawowa/morska-szkola-podstawowa-im-aleksandra-doby-w-gdansku-131786,Gdańsk,POMORSKIE,67.86,53,649,True
2025,mathematics,38,019c23a3-70d7-774d-af73-159690741af8,SZKOŁA PODSTAWOWA NR 16 IM. ORŁA BIAŁEGO,gdynia/szkola-podstawowa/szkola-podstawowa-nr-16-im-orla-bialego-4324,Gdynia,POMORSKIE,67.62,55,649,True
2025,mathematics,39,019c23d8-fd9e-761e-b612-0e8e151bc223,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 -SZKOŁA PODSTAWOWA NR 42 IM. IGNACEGO JANA PADEREWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-2-szkola-podstawowa-nr-42-im-ignacego-jana-paderewskiego-w-gdansku-9082,Gdańsk,POMORSKIE,67.05,57,649,True
2025,mathematics,40,019c23d8-c6bd-799e-9b80-d85cac1026bb,SZKOŁA PODSTAWOWA NR 46,gdynia/szkola-podstawowa/szkola-podstawowa-nr-46-7669,Gdynia,POMORSKIE,66.83,60,649,True
2025,mathematics,41,019c23d8-e47c-7508-876a-98d51336b614,SZKOŁA PODSTAWOWA NR 8 IM. OBROŃCÓW HELU,gdynia/szkola-podstawowa/szkola-podstawowa-nr-8-im-obroncow-helu-8469,Gdynia,POMORSKIE,66.21,62,649,True
2025,mathematics,42,019c23e6-0057-7286-81e5-64c55679732b,SZKOŁA PODSTAWOWA BE MONTESSORI SCHOOL GDAŃSK,gdansk/szkola-podstawowa/szkola-podstawowa-be-montessori-school-gdansk-131758,Gdańsk,POMORSKIE,65.8,64,649,False
2025,mathematics,43,019c23d9-3461-76c2-9659-24047f985f67,SZKOŁA PODSTAWOWA NR 89 IM. TADEUSZA MAZOWIECKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-89-im-tadeusza-mazowieckiego-w-gdansku-10576,Gdańsk,POMORSKIE,65.51,67,649,True
2025,mathematics,44,019c23e4-b360-786c-ac20-381ed98490bd,POZYTYWNA SZKOŁA PODSTAWOWA IM. ARKADIUSZA ARAMA RYBICKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/pozytywna-szkola-podstawowa-im-arkadiusza-arama-rybickiego-w-gdansku-124084,Gdańsk,POMORSKIE,65.21,69,649,True
2025,mathematics,45,019c23da-df6d-70fb-a550-320356e362db,SZKOŁA PODSTAWOWA NR 81 W GDAŃSKU IM. PROF. MICHAŁA SIEDLECKIEGO,gdansk/szkola-podstawowa/szkola-podstawowa-nr-81-w-gdansku-im-prof-michala-siedleckiego-21025,Gdańsk,POMORSKIE,64.56,72,649,True
2025,mathematics,46,019c23d9-da46-7c1b-9c39-986de2e79ab4,SZKOŁA PODSTAWOWA NR 50 IM. E.PLATER W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-50-im-e-plater-w-gdansku-14699,Gdańsk,POMORSKIE,64.16,75,649,True
2025,mathematics,47,019c23dc-1811-7223-957c-286dc340975f,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1 W GDAŃSKU - SZKOŁA PODSTAWOWA NR 87,gdansk/szkola-podstawowa/zespol-ksztalcenia-podstawowego-i-przedszkolnego-nr-1-w-gdansku-szkola-podstawowa-nr-87-29329,Gdańsk,POMORSKIE,64.15,76,649,True
2025,mathematics,48,019c23d9-1e9b-77ef-b38a-df73b6885e86,GDAŃSKA SZKOŁA SZERMIERKI - SZKOŁA PODSTAWOWA NR 70 Z ODDZIAŁAMI SPORTOWYMI W GDAŃSKU,gdansk/szkola-podstawowa/gdanska-szkola-szermierki-szkola-podstawowa-nr-70-z-oddzialami-sportowymi-w-gdansku-9987,Gdańsk,POMORSKIE,64.05,77,649,True
2025,mathematics,49,019c23d8-ecbd-7091-915f-8b6001e8b49b,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10 - SZKOŁA PODSTAWOWA NR 80 IM. BUDOWNICZYCH PORTU PÓŁNOCNEGO W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-10-szkola-podstawowa-nr-80-im-budowniczych-portu-polnocnego-w-gdansku-8641,Gdańsk,POMORSKIE,63.48,79,649,True
2025,mathematics,50,019c23d8-a52a-7a3a-8268-ef536be69d0e,SZKOŁA PODSTAWOWA NR 12,gdynia/szkola-podstawowa/szkola-podstawowa-nr-12-6850,Gdynia,POMORSKIE,63.1,80,649,True
2025,mathematics,51,019c23da-1b7c-792c-a0a7-e530093145c9,SZKOŁA PODSTAWOWA NR 19 IM. ZASŁUŻONYCH LUDZI MORZA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-19-im-zasluzonych-ludzi-morza-w-gdansku-16227,Gdańsk,POMORSKIE,63.01,82,649,True
2025,mathematics,52,019c23da-ce21-7983-91bc-81d75501e8ec,SZKOŁA PODSTAWOWA NR 84 IM. JANA BRZECHWY W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-84-im-jana-brzechwy-w-gdansku-20599,Gdańsk,POMORSKIE,62.68,86,649,True
2025,mathematics,53,019c23d9-553e-73e4-9ace-31fd26aede63,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI SPORTOWYMI IM. ARMII KRAJOWEJ W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-2-z-oddzialami-sportowymi-im-armii-krajowej-w-gdansku-11368,Gdańsk,POMORSKIE,62.34,87,649,True
2025,mathematics,54,019c23e0-8b74-72e7-8e09-ed9226ceb02a,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""NASZA SZKOŁA""",gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-nasza-szkola-79859,Gdańsk,POMORSKIE,61.62,91,649,False
2025,mathematics,55,019c23d8-e470-7b69-baa6-781b51f124ca,SZKOŁA PODSTAWOWA NR 12 IM. PRZYJACIÓŁ GDAŃSKA,gdansk/szkola-podstawowa/szkola-podstawowa-nr-12-im-przyjaciol-gdanska-8438,Gdańsk,POMORSKIE,61.36,93,649,True
2025,mathematics,56,019c23d9-0ec4-7c18-aff6-30bef43c1c8a,SZKOŁA PODSTAWOWA NR 39 IM. WOJSKA POLSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-39-im-wojska-polskiego-w-gdansku-9587,Gdańsk,POMORSKIE,60.94,100,649,True
2025,mathematics,57,019c23e8-3026-748c-b0d9-c17836f616c0,NIEPUBLICZNA SZKOŁA PODSTAWOWA MENTAL ARTS,gdansk/szkola-podstawowa/niepubliczna-szkola-podstawowa-mental-arts-478563,Gdańsk,POMORSKIE,60.5,102,649,False
2025,mathematics,58,019c23a3-75e9-7347-bd1d-1b2cbe30a2e8,SZKOŁA PODSTAWOWA NR 37 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-37-im-obroncow-kepy-oksywskiej-4482,Gdynia,POMORSKIE,59.88,106,649,True
2025,mathematics,59,019c23e6-684b-7419-81fe-0a53b548460f,SZKOŁA PODSTAWOWA NR 43 IM. JANA KOCHANOWSKIEGO W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-43-im-jana-kochanowskiego-w-gdansku-262207,Gdańsk,POMORSKIE,59.56,109,649,True
2025,mathematics,60,019c23d9-2ff9-7558-b408-a671ea287fd4,SZKOŁA PODSTAWOWA NR 77 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-77-w-gdansku-10388,Gdańsk,POMORSKIE,59.45,110,649,True
2025,mathematics,61,019c23d8-cacd-7a17-93b6-39278ecb5275,SZKOŁA PODSTAWOWA NR 47 IM FRANCISZKI CEGIELSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-47-im-franciszki-cegielskiej-7747,Gdynia,POMORSKIE,59.24,113,649,True
2025,mathematics,62,019c23a3-70f8-75de-8860-8173575c4202,SZKOŁA PODSTAWOWA NR 33 IM. OBROŃCÓW KĘPY OKSYWSKIEJ,gdynia/szkola-podstawowa/szkola-podstawowa-nr-33-im-obroncow-kepy-oksywskiej-4369,Gdynia,POMORSKIE,58.71,116,649,True
2025,mathematics,63,019c23c2-5021-765c-a5a1-10c9aa4aff6d,SZKOŁA PODSTAWOWA NR 29 IM. JERZEGO PUCKA W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-29-im-jerzego-pucka-w-gdansku-5981,Gdańsk,POMORSKIE,58.25,119,649,True
2025,mathematics,64,019c23da-4809-7922-8ead-161d0e3c157b,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5 SZKOŁA PODSTAWOWA NR 92 IM. KARD. STEFANA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA W GDAŃSKU,gdansk/szkola-podstawowa/zespol-szkolno-przedszkolny-nr-5-szkola-podstawowa-nr-92-im-kard-stefana-wyszynskiego-prymasa-tysiaclecia-w-gdansku-17348,Gdańsk,POMORSKIE,58.09,120,649,True
2025,mathematics,65,019c23d8-e07d-76cb-9b5e-85b1a751670d,SZKOŁA PODSTAWOWA NR 79 W GDAŃSKU,gdansk/szkola-podstawowa/szkola-podstawowa-nr-79-w-gdansku-8320,Gdańsk,POMORSKIE,58.05,121,649,True
